Content,Label
state tutti bene? #terremoto,pos
Recordamos que hacer antes durante y después #terremoto #proteccioncivil @rmurcia @AytoSantomera @PLSantomera ,neg
"@fermoilcanaglia @gqgianni @yazidz @marcotravaglio Ma cosa centra continuate a parlare del nulla qui si parla di donazioni, sa come quelle che hanno fatto durante il terremoto con gli sms e poi gli stessi soldi spariti. Questi non sono spariti hanno finanziato migliaia di piccole imprese e dato migliaia di posti di lavoro",neg
"#terremoto si è sentito fortissimo e lungo a Roma, ma dove epicentro?",pos
"nuova scossa di #terremoto avvertita a #lucca alle ., durata circa  secondi.",pos
"#NicanorParra fue una tormenta, un tsunami, un tornado, un terremoto. Texto de @ztirzo.  ",neg
uahooo...  vibrazioni nella notte... #terremoto #milano,pos
Il terremoto mi ha svegliata.,pos
"VIDEO: La impactante cronologa del terremoto de , en México ",neg
Forte scossa di terremoto Ancona,pos
@NicoSavi sentito anche a Milano #terremoto,pos
Cazzo che terremoto. #Bologna.,pos
scossa di #terremoto avvertita anche in provincia di #alessandria,pos
Terremoto indagato archistar Stefano Boeri per centro polivalente a Norcia. Un equivoco  #Terremoto #indagato #archistar  ,neg
@catimanso foi mal mulhe foi o terremoto,neg
Descartan alerta de tsunami tras terremoto de . en Alaska  ,neg
Ancora il terremoto?pauraaaaaaaa,pos
"Un terremoto de magnitud , sacude Papa Nueva Guinea ",neg
Estube   en  el  terremoto      en  chile en  el  fue  orribre#MalosPensamientos,neg
"@HistoriaEnFotos Asia es una cultura milenaria plagada de experiencia y valores sociales. México tiene muchos problemas, pero a nuestro nivel somos indiscutiblemente solidarios con nuestros compatriotas. Ej terremoto del  y . No todo est perdido!",neg
"Me encanta que estén asfaltado la calle de ac al lado pero tengo en mi casa un terremoto de  grados, no se me callo el fluorescente en la cabeza de puro pedo",neg
Ma il terremoto a quest'ora ? ,pos
"Se puede ganar una guerra. Pero no un terremoto, ni un huracn. Las catstrofes de la vida no se pueden ganar. Hay que sobrevivirlas.",neg
@carmelitadurso anche a Bologna! Terremoto,pos
Micro scossa di #Terremoto a Roma. Per fortuna molto breve. #speriamobene e che nessuno si sia fatto male altrove.,pos
"Scossa di terremoto parecchio forte a Roma, epicentro?",pos
Che botta #terremoto #Roma,pos
(AsNoMs)#Ecuador  Gobierno evala reconstruccin de zonas afectadas por terremoto ,neg
"Un terremoto de magnitud , se produce en el mar, al norte de Honduras.   El epicentro del ",neg
Svegliato di colpo dal #terremoto ! :(,pos
"Me ha gustado un vdeo de @YouTube (  Mara Terremoto por Sole por Buleras, Casa Patas ).",neg
"Terremoto bestiale, sentito anche in Romagna",pos
Ultimos segundos del Colegio Rebsamen antes de caer. Terremoto Mexico   #FelizLunes,neg
"@Midori @danidecadiz VALIENTES, toca tomar precauciones por el terremoto, OS QUEREMOS...Y en segundo lugar, OS NECESITAMOS,",neg
"Ancora terremoto, bg",pos
#terremoto  avvertito a #Ceccano in prov di #Frosinone. Ci ha svegliati dal sonno ,pos
"Se @GroupaliaIT @Prenotable @bruxsport vogliono scusarsi delle loro assurdità, diano vitto e alloggio gratis a vittime #terremoto #Emilia",pos
terremoto pauroso. Aiuto.,pos
El terremoto se est tardando mucho ,neg
Videgaray el angelito que se presume se robo buena parte de las donaciones para vctimas del terremoto en CDMX con casa blanca también al igual que Chong .... ,neg
MI RINCON ESPIRITUAL: Hubo realmente oscuridad y un terremoto en la cru... ,neg
"Forte scossa di terremoto qui nel padovano ammazza oh, se si è sentita!!",pos
#terremoto #treni #Bologna  @ Stazione Bologna Centrale ,pos
Terremoto a Roma! Ancora nessuna agenzia ne dà notizia,pos
Urca come si balla!!! #Terremoto,pos
"ECLIPSE TOTAL DE SOL  ANUNCIA EL INMINENTE TERREMOTO DEL SEXTO SELLO: centuria III cuarteta XXXIV Cuando eclipse de sol se produzca  en pleno da ser visto el monstruo, se le interpretar por completo de distinta manera,no importa la caresta,nadie lo habr previsto. Nostradamus ",neg
"Terremoto al largo di Palermo, lieve scossa nella notte ",neg
Che bello venir tirati giù dal letto da un terremoto? Lo dico? Non piace per niente tremare ogni due o tre mesi...,pos
"Roma, vicino Villa Borghese. Appena sentita una forte scossa di #terremoto.",pos
Scossa #terremoto avvertita a #perugia,pos
Cuando la memoria es frgil y no se acuerdan de los famosos fondos para eventualidades y que luego cuando hubo el terremoto como se usaron los fondos tuvieron que subir el IVA ,neg
"#Terremoto de magnitud ,  , km de #Len  #Nicaragua  ",neg
"Il terremoto mi ha appena svegliata, OMG!",pos
"militantes CDP iniciaron bloqueo carr fed transis a la altura dl puente d fierro exigen censo, depos a tarjeta bansefi d daos x  terremoto ",neg
terremoto cazzo,pos
El dao econmico del Gobierno de #MB en cifras es peor que el terremoto del  F esto es indiscutible. Solo superado por los  fatdicos das de Allende. ,neg
"Il mio fidanzato è un segugio, s'è svegliato  minuti prima e ha sentito la scossa qualche secondo prima di me #Terremoto #Milano",pos
RT @acmilan: L#ACMilan abbraccia le popolazioni colpite dal #terremoto in Emilia negli ultimi giorni.,pos
"Tanti morti, il paese di #Cavezzo praticamente non esiste più...maledetto #terremoto!!",pos
"Terremoto di magnitudo . ad Amatrice. Alle : con ipocentro a  km di profondità, nessun danno ",neg
.   km al SO de Huasco  #Terremoto #Temblor  #ymas #sismos #chile #sismo,neg
Altra scossa a #bologna #terremoto,pos
Terremoto Roma ?,pos
Me ha gustado un vdeo de @YouTube (  ALEX BACKMAN SE DESLINDA DE 'FAKE NEWS' Y FACEBOOK DE UN TERREMOTO ESTE,neg
#terremoto roma è stato fortissimo,pos
terremoto ore : #Sarnico,pos
La Prima Volta non si scorda mai. #terremoto,neg
Después del terremoto viene la reconstruccin: la importancia de la resiliencia #México ,neg
Después del terremoto viene la reconstruccin: la importancia de la resiliencia #méxico ,neg
@Latv ... scosse di #terremoto avvertite anche nel #trentino sud/ovest,pos
Acabei de pegar  minutos de terremoto no México?????,neg
'sto cazzo di terremoto.,pos
anche a genova trema di nuovo tutto. #terremoto,pos
Anomalas magnéticas de la Tierra pueden predecir sismos  #noticia #ciencia #tecnologa #sismos #terremoto #Chile #tierra #planeta,neg
Se registra terremoto en Taiwn   ,neg
Ancora terremoto!,pos
Si balla anche a Firenze #terremoto,pos
Cazzo #terremoto #Perugia,pos
@NicoSavi A Finale Emilia ce bisogno di acqua causa terremoto se qualche ditta ci aiuta ci fa un grosso favore,pos
Appena ho visto questa foto mi si é stretto il cuore.   Profondamente vicina alla popolazione turca che oggi é stata colpita da un violento #Terremoto #Turchia #EarthquakeTurkey ,neg
"No raga il terremoto di nuovo no, sto per morire",pos
"Un muerto y  heridos tras un terremoto de magnitud , al sur de Per  Un hombre muri y al menos  personas resultaron heridas como consecuencia de un sesmo de , grados que sacudi durante la madrugada la costa y parte de la sierra sur de Per... ",neg
Varios sismos sacuden la frontera entre Irn e Irak  #OrientePrximo #Terremoto ,neg
"Sabes qué extraamos mucho los peatones de @LaPortales, @ReyPeatonCDMX?  EL TROLEBS que corre por todo zapata y todo municipio libre, desde el terremoto y por los daos no lo regresan, pero nos urge.",neg
@MediasetTgcom  altra scossa sentita a milano #terremoto,pos
Si él shoa dice que con un terremoto grado  no tiene riesgo de tsunami para chile ...solo diré ARRANQUEN POR LAS SUYAS !!!!!,neg
Becchiamoci la mega scossa di #terremoto a #Pavia,pos
Terremoto en México: ms de  réplicas y la cada de un helicptero con funcionarios sobre la gente  ,neg
Esa gente ah preguntando por las redes si el terremoto lo ha notado alguien ms para descartar que el epicentro sea su propia locura,neg
Después del terremoto viene la reconstruccin: la importancia de la resiliencia ,neg
Sentito #terremoto nettamente qui a Roma Est,pos
Cartagena ser escenario del simulacro de un gran terremoto ,neg
El fraude del gobierno después del terremoto ,neg
ONG humanitaria #Oxfam en la picota por uso de prostitutas en #Hait después del terremoto ,neg
#terremoto chi l'ha sentito? Mi ha svegliato,pos
Datos del terremoto sentido en la provincia de #Huelva y otras noticias aqu...,neg
abuelo me pasas la leche? ...  abuelo la leche...damela! TERREMOTO!!!! CORRAAAAAAAN,neg
Terremoto sentito bene a Roma e provincia ma a quanto pare in tutto io centro Italia fino a Rimini...confermate?,pos
"Un terremoto en la localidad portuguesa de Arraiolos de , grados se deja sentir en varias localidades extremeas ",neg
Fortina sta scossa di #terremoto.. #Bologna,pos
In mattinata tre scosse di #terremoto nel Potentino  #potenza #basilicata,neg
No ma bello svegliarsi così! #terremoto,pos
basta #terremoto per favore,pos
Terremoto en Grecia y Turqua. Video: Las imgenes del desastre que dej el sismo  ,neg
Altra forte scossa #terremoto,pos
"Pnico mundial tras nuevo terremoto: poderoso sismo de , grados sacudi Alaska VIDEO ",neg
"M.ISLAS TALAUD, INDONESIA .km // :: UTC #Sismo #Terremoto (G) (USGS)",neg
"Casi  aos después, ya sabemos cmo ocurri el mayor terremoto de la Historia y la ",neg
#Terremoto ora! Scossa bestiale! Sentita? Lunghissima! #Ancona #Marche,pos
"Turquia: Tsunami aps terremoto em Seferihisar, Izmir. ",neg
Raga cazzo il terremoto c'èsgato,pos
#terremoto altra scossa pochi minuti fa!!,pos
Tembl Salta de una manera espantosa y se sacudi todo: Pareci un terremoto URGENTE ,neg
El fichaje definitivo de Carlos Bacca por el Villarreal CF provocar un gran terremoto en la Serie A  #futbol #football ,neg
ancora #terremoto a bologna...pochi minuti fa....soccia che palle!,pos
"Giacarta, registrata scossa di terremoto di magnitudo . panico in strada  Roma  Centinaia di persone in strada a Giacarta dopo che una forte scossa di magnitudo . ha scosso la Capitale dell'Indonesia provocando il panico. Il terrore è durato cir... ",neg
"#terremoto di magnitudo . è stata avvertita distintamente in tutto il Nord Italia, dalla Lombardia a Veneto all'Emilia Romagna.",pos
Terremoto a Cinque Stelle. Palmieri accusa Di Maio e Casaleggio ,neg
Non so da voi ma qui da me (provincia di FI) si è appena sentita una scossa di terremoto...mmmm....,pos
Anche qui terremoto!!!!!!,pos
Non è mai piacevole. E questa volta è stato forte. Per lo più in piena notte. #Live #Terremoto #Ancona #Marche #Scossa #Estate #Estate,pos
Sismlogos pronostican dnde ocurrir el prximo terremoto del siglo #Sismo ,neg
Dos muertos y ms de  heridos tras terremoto en Per    ,neg
#Terremoto sentito ora forte,pos
"No vabbè ho troppa paura del terremoto, e chi dorme più stanotte.",pos
Whaaaat ?... Il vient d'y avoir un terremoto a Murcia.. tout à bougé autour de moi..,neg
Aterrador! As se vivi el terremoto de magnitud  en Turqua y Grecia(VIDEOS)       ,neg
Alerta de tsunami en Papa Nueva Guinea tras terremoto de magnitud.  ,neg
Il simpatico terremoto delle  di mattina. ANSIA,pos
"@Alesmacc: @Latv scossa di terremoto ad Imperia ore ,",pos
#terremoto // ::UTC NE JDAR.J mag=. prof=km clculo revisado ,neg
Terremoto mi sono presa male se mosso il letto mentre dormivo #Rimini,pos
#Mundo: Alerta de tsunami en el Pacfico por terremoto de . grados en Alaska ,neg
Avete sentito la scossa a Roma h :? Noi siamo alzati dal letto al volo? La Scossa ci ha buttato giù dal letto #terremoto @SkyTG,pos
Ancora un #terremoto ! E lungo anche !,pos
"Oggi abbiamo pubblicato il nostro sistema di video conferenza, purtroppo in concomitanza con il terremoto e con... ",pos
"La terra trema a L'Aquila, paura per una scossa nella notte #Terremoto #Marzo ",neg
Bella scossa di terremoto con blackout a Bologna dieci minuti fa. Speriamo bene,pos
Qual foi daquele terremoto que teve em Angra?  Sla n senti ,neg
Scossa di terremoto a Roma.,pos
Maledetto terremoto.... #terremoto,pos
#terremoto milano.Secondi di terremoto. Quando si dice: essere buttati giu' dal letto,pos
"milano trema, qst era forte. #terremoto",pos
Inédito video de una iglesia que se derrumba durante terremoto de México ,neg
"svegliato da scossa di #terremoto a Milano, dov'è stato?",pos
M.REGION DE VANUATU .km // :: UTC #Sismo #Terremoto (G) (USGS),neg
"chocada com esse terremoto bicho, vo evacuar o prédio do trampo, eu quero meu brasil de volta sem terremoto na minha mesa j",neg
Chile alert sobre terremoto en Arequipa antes que Per ,neg
"#HoyMismo #Internacionales  #Titulares   Muerte y destruccin deja terremoto en el Mar Egeo, cerca de Grecia y Turqua. ( @dwespanol) ",neg
"Terremoto, l'ANCI si schiera con il Sindaco di Norcia ",neg
altra scossa esattamente ora #terremoto,pos
Altra scossa di #Terremoto avvertita anche a Rimini. Attenzione alle linee di  che non sono pienamente funzionanti. Usiamo #Internet!!!,pos
"Piccola scossa di terremoto a Milano ora! Tutti giù dal letto, ma solo per precauzione.",pos
Terremoto provincia di Venezia!,pos
Me pongo en pie y aplaudo...Cunto me alegro Chicho terremoto Campazzo,neg
Sono a #Numana e a pian terreno tremava tutto fortissimo!!!!!!! #terremoto,pos
"Las autoridades de la isla de Taiwan confirmaron la muerte de otros dos turistas de la parte continental de China como consecuencia del terremoto de , grados. Ms info:  ",neg
#terremoto .. Altre due scosse,pos
Un terremoto leve 'sacude' La Aldea  va @laprovinciaes,neg
Terremoto. Dove?,pos
Altre  scosse di terremoto nel giro di un minuto #earthquake,pos
Ancora una piccola scossa di #terremoto con epicentro a #SanMarino  ,neg
".. scossa di terremoto forte; adesso un altra meno intensa  ,,,",pos
Svegliato dal terremoto :O,pos
Il letto ha preso a ballare... Il #terremoto si è avvertito chiaramente a Pisa,pos
Ancora #terremoto bella botta a Roma,pos
#terremoto: seconda scossa ad #Alba scrivanie che tremano,pos
Svegliata dal #terremoto in piena notte. Not funny. #cremona,pos
Siamo vicini alle persone dell'#EmiliaRomagna colpite dal #terremoto! ,pos
#terremoto nuova scossa avvertita a Padova,pos
Altra scossa avvertita distintamente a #milano #terremoto,pos
#terremoto bello potente,pos
#Terremoto en #Atenas  ' #richter ,neg
"Tengo miedo de volver a jugar a pokèmon porque yo soy de la generacin Terremoto y surf pa quitarle vida y luego uso pokéballs, y ahora es que si stats, ivs, este es malo porque tiene pocas caractersticas... etc, etc.",neg
Che bella scossa di #terremoto,pos
Después del terremoto viene la reconstruccin: la importancia de la resiliencia ,neg
Altra forte e lunga scossa di #terremoto a Milano. Ha tremato tutto.,pos
"Mi sono svegliata e c'era il terremoto, io lo sapevo che oggi succedeva qualcosa",pos
Sismlogos pronostican dnde ocurrir el prximo terremoto del siglo #Sismo ,neg
Scossa #Terremoto percepita ora a #Bologna,pos
"#CaribeWave #Colombia #cuba #venezuela #panama El Mapa OPENTSUNAMI CYCLONE   de @signalert lista para #CaribeWave. Comparta alertas de inundacin, terremoto, tsunami en tiempo real con la aplicacin. Encuentra altura de ola ms cercana para su escenario ",neg
nuova scossa di #terremoto avvertita a #Bologna alle .,pos
TERREMOTO NELLE MARCHE!!!!!!!!!!!,pos
"@WyznickOrtega Que yo sepa el nico pas del continente que tiene este tipo de locos es en EU...pero bueno no est de ms. En las escuela de mis hijos, que es pblica, todos los aos realizamos simulacro de terremoto y el ao pasado se incluy el de huracanes.",neg
Dio che botta ragazzi...terremoto a pescara!!!,pos
oddio ho appena sentito una scossa di terremoto,pos
Leggo di forte scossa di #Terremoto al centro Italia...  ragazzi tutto bene? ,pos
"Martes Febrero ,  :. Internacional  Taiwn  Terremoto en Taiwn: dos muertos y cientos de heridos  El... ",neg
"Terremoto: forte scossa sentita a Roma, LAquila e Perugia  ",pos
La Terremoto de Alcorcn es Dua Lipa en Tu cara me suena  va @jenesaispop ,neg
"Sul App Store esiste un App che che ti dice quando c'è un terremoto. Perchè uno non se ne accorge se ce ne è uno, no.",pos
Svegliati ora  da scossa di terremoto ,pos
Terremoto. A Piacenza nuova scossa alle .. Scuole evacuate:  Non si registrano danni. Nessun disagio nelle ... ,pos
#terremoto che cazzo di scossa!,pos
@MICHsilva @weareoneEXO Jajajajajaja ah que triste. Pero recuerda que el terremoto y Josué nos hicieron abandonar nuestros sueos :c @weareoneEXO #iHeartAwards #BestFanArmy #EXOL,neg
"#terremoto sentito in modo molto forte vicino Roma, dov'è l'epicentro?",pos
@Marysilvasep Eita porra que medo  teve um terremoto na Bolvia,neg
Anoche viv por primera vez un terremoto. Espero que todos estén bien /// Last night I experience my first earthquake. Hope everyone is ok,neg
Scossa. #terremoto #Venezia,pos
Per la serie: che cazzo fai che sembra il terremoto... Como,pos
Cuando hay terremoto en otro pas siento que pasado maana va a temblar ac ,neg
Terremoto . in Messico Cade elicottero:  morti Il video  Le foto ,neg
Ho sentito una scossa di #Terremoto pochi minuti fa a Roma ,pos
"Fuerte terremoto en mexico de , les mantiene asustados en oaxaca",neg
#terremoto e bello peso #ReggioEmilia,pos
#terremoto milano  ... si sta muovendo ...,pos
"@informaciones @cpascualr No soy alicantino, asist a las  mascletas de competicin y para mi la mejor fue la de Castelln con diferencia, la de los hnos Fernandez no estuvo mal y el terremoto de los granadinos muy bien.",neg
"Forte terremoto sacode Papua Nova Guiné, a  km dePorgera  ",neg
Forte scossa di #terremoto mi ha svegliato Martellago Venezia,pos
Ancora terremoto a parma #terremoto,pos
Non sono così ubriaco vero? #terremoto,pos
Per ora .y richter questo l'epicentro esatto profondita  km #terremoto ,pos
Leggo terremoto a Roma. Tutto bene?,pos
#Terremoto moderado en beda (Jaén) a las :. Detalles:  ,neg
"magari i sensi di colpa per lo spuntino dell ., ma sembrerebbe esserci stato il terremoto...",pos
@patriciaalmanza Imaginen un terremoto o una epidemia! Bolivia desaparece no hay infraestructura ni preparacin pa los desastres,neg
"Altra scossa a Como #terremoto, il #volta evacua ancora",pos
Cazzo che sensazione !!! #terremoto,pos
Mi ha svegliato una scossa di #terremoto. #Lazio #Tuscia,pos
"VIDEO: La impactante cronologa del terremoto de , en México #Documental ",neg
Inédito video de una iglesia que se derrumba durante terremoto de México ,neg
"Dov?era, com?era. Quando il terremoto distrugge tutto, anche il senso critico  ",neg
"Por eso digo que el  fue un ao de diversas experiencias, lo trgico del terremoto, la horrenda bajada de peso que me di, estar face to face con el. Que Johann me siga en ig que Andy brown me conteste. Ame ese ao",neg
#terremoto scossa avvertita a #Roma @ansa @adnkronos,pos
@NekoJitaBlog Habeis sentido el terremoto de  grados?,neg
Sti cazzi se è stato forte stavolta!!!! #terremoto a #milano,pos
"Terremoto: forte scossa sentita a Roma, L'Aquila e Perugia  via @repubblicait",pos
El catedrtico en astrologa que predijo inequvocamente el reciente #terremoto en #Alaska confirma la inminente llegada del Big One ,neg
Forte #terremoto a Bologna. Voi?,pos
Turqua después del terremoto  ,neg
melhor filme q vc ja viu:  Terremoto: A Falha de San Andreas ,neg
I terremoti del : Il terremoto del  gennaio  nella Valle del Belice (Parte)  ,neg
" Registrado un fuerte terremoto de magnitud , en el sur de Per sin alerta de tsunami  ",neg
@NicoSavi a #Comacchio #terremoto ma è tutto tranquillo.,pos
Gad Lerner approfitta del terremoto per scagliarsi contro l'insensibilità sociale. Boh,pos
Ascienden a cinco los muertos tras terremoto en Taiwn   #Notitarde #Internacional #Feb ,neg
A Vasco gli hanno dato le chiavi della città di Bologna. Quando però ci fu il terremoto dov'era?,neg
"Los datos de FitBit pueden usarse para conocer el epicentro de un terremoto. Qué cosas, @aberron! ",neg
#Oct   El momento en el que la costa del mar Egeo es desbordada por el terremoto que sacudi Turqua  y Grecia    ,neg
Vicino Gorizia non si sente nulla... #terremoto,pos
Después del terremoto viene la reconstruccin: la importancia de la resiliencia ,neg
"Un altro terremoto: Tutto ok, gente?",pos
Ha fatto un terremoto non da poco,pos
"Ehhh no ehhhh.... Il terremoto no, è che cazzo!!!!",pos
"#ElGlobo  Un terremoto de  grados en la escala de Richter sacudi este viernes la isla griega de Samos, en el este de pas, y la costa egea de Turqua   ",neg
A mi vida le hace falta terremoto,neg
Al menos cuatro muertos y  heridos tras el terremoto magnitud  que sacudi Grecia y Turqua ,neg
ANCORA TERREMOTO,pos
Desde Holanda comparten msica como resiliencia por terremoto en Juchitn ,neg
Primer balance del terremoto de #Turqua y #Grecia ,neg
"@martharoldos Eso, eso, eso... Ahora quieren que la Chilindrina, le remplase para proteger al Caco. (perdon, al Capo) Siguen con las chispotiadas, pero hasta ahora lo nico que se a recuperado es lo de tejados y pisos. Ser que necesitamos otro terremoto para encontrar tanto dinero..? ",neg
"Racionamento de gua, queda de viaduto e terremoto no DF. Pense em um Governador azarado!!!#DF",neg
"En serio, el temblor de Pliego se ha notado muchsimo. #Terremoto",neg
#terremoto di nuovo...,pos
"De @sextaNoticias: Un fuerte terremoto de magnitud , sacude el sur de Per  ",neg
Un libro equipara la peligrosidad de #Fukushima con la nuclear valenciana de #Cofrentes en caso de #terremoto    va @eldiariocv,neg
@merto cavolo mi prendo male.  scosse ed il letto che faceva avanti e indietro. Bo. Hai qualche info? #terremoto #milano,pos
#terremoto qui a Parma si è sentito.i lampadari oscillano ancora,pos
"@Princesse @Tarimaroro @ArturodeAnyeli @pandazambrano @CruzMar A wiwi, hoy justo se cumple  aos del terremoto tsunami qué barri y se llev muchas vidas. ",neg
La terra trema... E io cado dal letto #terremoto,pos
Alle  in punto un terremoto di . gradi Richter di magnitudo ha colpito il Modenese ,pos
ho sentito del terremoto madonna parlate state bene,pos
#PeridicoHOY #ElMundoHOY: Réplicas complican rescate tras sismo dej  muertos Taiwn  La gran cantidad y magnitud de las réplicas que han seguido al terremoto de magnitud . que sacudi el este de Taiwn al filo de la medianoche del miércoles est... ,neg
"Se è un modo per convincermi ad uscire di casa oggi, caro #terremoto, direi che ci sei riuscito. Ora però BASTA. Me la son fatta sotto!",pos
"#Tecnologa As se ha visto en Espaa el terremoto que ha sacudido Alaska esta maana  La imagen es de Nahm MéndezChazarra, nuestro gelogo de referencia, y en ella se puede ver cmo llega a Espaa el primer tren de ondas del terremoto que ha ocurr... ",neg
Terremoto ai vertici Ue: Selmayr nuovo segretario generale al posto di Italianer  ,neg
Ancora terremoto!,pos
Scossa di #terremoto fortissima appena avvertita a #perugia,pos
"@JuliannaLulaMar Sera que ele entendeu o recado, ou vai continuar revoltado contra o Presidente @LulaOficial, que sempre lutou pelos mais pobres, ainda mais para o povo do HAITI que sofriam com o terremoto, ele no reagiria diferente demitindo este covarde. #LulaLivreDomingoSDV",neg
Terremoto #sisma #terremoto in nord Italia,pos
Ragazzi TERREMOTO!!!!!!!,pos
@repubblicait Ma gli sms servono solo per i televoti? Chiediamo che attivino gli #smssolidali per il #terremoto in Emilia!,pos
#Venezuela A  aos del Terremoto de Los Andes activ er. Simulacro Escolar de Sismo  ,neg
A Milano si sono avverte alcune scosse di terremoto.,pos
Otro terremoto sacude #Taiwn durante rescate dentro de edificio a punto de colapsar  ,neg
Terremoto de . grados sacude a Mexico  LoUltimo ,neg
"Terremoto a Roma: quattro scosse in poche ore uattro piccole scosse, tutte di magnitudo superiore a . ",neg
cazzo che botta!!! #terremoto #roma,pos
Te rre te rree te rre terremoto pa tu  cola,neg
Terremoto!!,neg
@Aleyem @solkazan @SkyAlertMx @yasharhuseyn Mira a nosotros hace  aos nos quisieron exterminar y mataron / de la poblacin Armenia. Hoy en da quieren hacer lo mismo en pleno . Pero es ms importante un terremoto. En fin...,neg
#Terremoto leve en Golfo de Valencia a las :   ,neg
#terremoto avvertito ad Ancona,pos
#Anniversario #terremoto del #Belìce: il ricordo della #CGIL ,neg
"Minchia che scossa di terremoto, io sono uno di quelli che non le avverte manco da sveglio, a sto giro mi ha addirttura svegliato #brutto",pos
"La victoria de Llarena, un terremoto purificador ",neg
Terremoto pa tu cola ,neg
@Yosvecast Es de lo ms lindo!,neg
Ammazza che scaga! Qua il #terremoto si è sentito alla grande!,pos
Alle . scossa di terremoto molto lunga #terremoto,pos
"BBC Mundo  Se registra un potente terremoto de magnitud , frente a la costa de Honduras en el Mar Caribe ",neg
"Un terremoto en Arraiolos, a  km de Badajoz, se ha notado en toda la regin  va @eldiarioex",neg
"Ultim'ora: scossa di terremoto piuttosto intensa in Puglia, epicentro raro ",neg
"Para los japonéses el  de marzo es el da muy especial, porque en  de este da se ocurri el gran terremoto y tsunami.",neg
Dos muertos y ms de  lesionados por un terremoto en Taiwn ,neg
@GiovanniCocconi anche qui a Milano #Terremoto,pos
ancora #terremoto @mentinet in salvo ... diciamo che ora usciamo per pranzo,pos
Oye ni me acordaba que hoy fue el aniversario del terremoto!! Este ao me hubiera pillado a potope ,neg
"Impactantes videos del tsunami en Turqua, tras el terremoto en el MarEgeo ",neg
Terra cazzo fermati!!! #terremoto #vicinaallepersonechestannosubendotuttoquesto,pos
altra scossa gigante #terremoto,pos
#terremoto #padova #cadoneghe svegli e impauriti...,pos
"USGS Sismo Temblor Terremoto M .  km NE of Norsup, Vanuatu",neg
"VIDEO: La impactante cronologa del terremoto de , en México ",neg
VIDEO: A  aos del fatdico terremoto del  de febrero  ,neg
Mazza che botta #terremoto,pos
Le foto segrete della mafia  I verbali: terremoto a Palermo ,neg
"Tremava tutto, dio.. #terremoto",pos
"#Mundo Terremoto de , sacudi la costa de Per  ",neg
 @elmundoes nos cuenta hoy: Directivos de Oxfam organizaron orgas dignas de Calgula con prostitutas tras el terremoto de Hait  ,neg
Orcoddue! Famo danni non intendevo questo #Terremoto,pos
Forte scossa di #terremoto ore . avvertito per il momento province di Macerata e Ancona.,pos
Terremoto. L'ho sentito eccome.,pos
@AyudaCinepolis Oye q basura tu servicio al cliente! Uno compra con una semana de anticipacin y cuando cancelan el evento por el terremoto lo mnimo es que permitan cambiar la fecha para la pelicula!No tenemos que ir el mismo da de nuevo y dado que es BlackPanther no habr como,neg
Después del terremoto viene la reconstruccin: la importancia de la resiliencia ,neg
"Super scossa di terremoto, durata una decina di secondi abbondanti.",pos
@NicoSavi Forte terremoto a Bibione !!!,pos
Io ho sentito ballare la casa... #terremoto,pos
Terremoto avvertito da Ravenna a Roma,pos
"Registrado un terremoto de magnitud , con epicentro en Arboleas (Almera) ",neg
"@Jackenlacaja Jaja! Pero primero salt el muro, y si sobrevivis al terremoto, quizas te llevo comida, ya que Trump te dej sin alimentos ni trabajo ja",neg
"TERREMOTO  Hay Alerta de Tsunami para las Islas Cayman , Jamaica, México, Honduras, Cuba, Belize, Archipiélago de San Andrés,  Costa Rica, Panam , Nicaragua y Guatemala . #TERREMOTO",neg
Poco fa a Milano citta' seconda scossa di terremoto abbastanza lunga e ben percepibile! @markuswild,pos
Después del terremoto viene la reconstruccin: la importancia de la resiliencia ,neg
Onde di  metri verso l'Alaska dopo un terremoto: allerta tsunami per la costa ovest di Canada e Usa ,neg
#Ene Esa foto es del terremoto de #Italia en la localidad de Amatrice de fecha  de agosto del  seores  @UNoticias No es #Guatemala ,neg
Un lunghissimo terremoto.,pos
Mio Dio che scossa di terremoto oddio mio che paura  terrificante,pos
GENTE O TERREMOTO NA CALIFRNIA ALGUÉM PARA AS PLACAS TUDO TEM QUE FICAR INTACTO EU TENHO QUE MORAR L,neg
che scossa #ora #Milano #terremoto,pos
@ValentinaNozza sentito il terremoto?,pos
El Valle de los Cados registr ayer un pequeo terremoto. Os imaginis que lo que no consigue la democracia (quitar la mierda esa de tumba a un fascista) lo consigue la puta naturaleza?,neg
#terremoto #rimini forte appena da svegliarsi,pos
Terremoto .... Che botta ragazzi....!!!,pos
"#Mundo Terremoto de , sacudi la costa de Per  ",neg
Bastaaaaa! #terremoto #milano,pos
A mezzanotte terremoto . a Muccia(Macerata)  ,neg
Se conmemora el octavo ao del terremoto y tsunami del F ,neg
Allora non è stata una sensazione.  Ho sentito anche io il #terremoto.  Appena percettibile.  #Milano,pos
Terremoto poltico tras renuncia de Kuczynski ,neg
J so quatro os mortos no terremoto de Taiwan. O tremor de seis vrgula quatro graus atingiu a ilha na noite nesta terafeira. Equipes de resgate trabalham para localizar pelo menos  pessoas que seguem desaparecidas. Duzentas e  foram resgatadas de escombros.,neg
"VIDEO: La impactante cronologa del terremoto de , en México #Documental ",neg
Scossa di terremoto a Bologna circa  minuti fà! Bella botta!,pos
"Anoche me acosté bien temprano y ahora es que vengo a enterrarme del terremoto y tsunami, se acaba el mundo y yo ni cuenta me doy",neg
