Content,Label
"L'ANSIA, molto meno. L'ANSA ci ha messo mezz'ora a farsi sentire dopo il #terremoto.",pos
"Quante tragedie.. Brindisi, il terremoto, la morte della mia tartarughina Tartara..",pos
"! terremoto del cazzo, ma non poteva accadere solo nel parlamento e nel senato? sempre i poveri abruzzesi! porco DIO!!",neg
"E so' due in poche ore. Qualcuno sta cercando di dirci qualcosa? =) Scossa di terremoto con epicentro in Romagna alle ., e ora Roma.",pos
"- http://ping.fm/DhME Terremoto in Abruzzo, tragedia annunciata o catastrofe imprevedibile?",pos
Breve. #saletto Altra scossa #terremoto!!!,pos
Ho visto alcune foto dei danni causa terremoto! Che paura!,neg
#terremoto Sono vicina alle famiglie. Mi dispiace per tutte le vittime e i feriti.,neg
:-( Vittime e danni. Un #terremoto la scorsa notte in Italia.,neg
"Uras(Or). h. Proseguiamo verso #Terralba #allertameteoSAR  morto, le campagne in ginocchio, piove ancora, c'è paura.",neg
"#allertameteoSAR Altri  morti in #Sardegna, li hanno trovati i soccorritori a Torpè. Bilancio provvisorio vittime maltempo sale a .",neg
i precedenti in #Sardegna: nove morti nelle alluvioni di Capoterra e Villagrande #allertameteoSAR http://t.co/dnPsAjKkwb,neg
Terremoto Abruzzo: aiuti dalla Sicilia pronti a partirehttp://voloblu.blogspot.com///terremoto-abruzzo-aiuti-dalla-sicilia.html,pos
"#allertameteoSAR Faccio presente che sono morte  persone per pioggia, la smettete di rompere le palle con falchi, gabbiani e Renzie?",neg
"Ora dalle . in diretta con Benvenuti per parlare della tragedia del terremoto su radio erre  FM , su roma o www.radioerre.com.",pos
"Rivolgetevi ai municipi. #AlluvioneGenova C'è ancora pericolo, e di morti non c'è bisogno. Non fate gli Angeli del Fango alla belin di cane.",neg
Grazie x la solidarieta' ma abbiamo bisogno d ponti che nn crollano e d strade piu sicure #allertameteoSAR,neg
"Per dire. Terremoto previsto, in coincidenza con l'eclissi di oggi. #Terremoto",neg
scosse di assestamento... #terremoto,neg
#terremoto C'hai voglia di DENSSSSSS???,neg
"#allertameteoSAR Ultimo bollettino: almeno  morti, alle  riunione del Governo per stato di emergenza @UnioneSarda",neg
#terremoto Si parla del crollo di un capannone industriale. Un disperso?,neg
Nove morti e quattro dispersi http://t.co/vDEBrHzKoo #allertameteoSAR Il maltempo fa strage in Sardegna.,neg
E' arrivato anche in Ancona! Tutti sereni?! ! #terremoto : Come va' a Bologna ?!,pos
Terremoto a L'Aquila . Italia Molte le vittime .,pos
"Un,altra  scossa un po' più lieve",pos
Trema ancora #terremoto,pos
http://www.noticias.com/actualidad/?p= La noticia del incendio,neg
"Case crollate, chiese crollate, torri crollate...che cazzo. #terremoto",neg
#allertameteoSAR #Sardegna ieri Min #Orlando a #Radio_Capital ha sollecitato una legge sul consumo del suolo. A forza di disastri e morti...,neg
"Nubifragio in #Sardegna,  morti. Nessun italiano tra le vittime. [@_Spaam_ ] #ForzaSardegna #allertameteoSAR",neg
"“@ansa_topnews: Maltempo in Sardegna, nove morti: Imprecisato il numero dei dispersi o http://t.co/gpIPGdyHG” #allertameteoSAR",neg
"Nove morti, gente fuori di casa. Monitorano. La protezione civile regionale “sta monitorando”. #allertameteoSAR @Tgweb",neg
e ora si contano i morti del #terremoto  :(,neg
"Io sono a Bergamo per lavoro ... Tutto bene? mi segnalano la nuova scossa a Ravenna e dintorni, ma che cacchio succede?",pos
Dieci minuti di tregua e ha ripreso a piovere forte. #Foce #AlluvioneGenova,neg
! Un pensiero a tutti in Italia per il Terremoto al Nord forse e' un segnale !!,neg
"Io sono al quinto piano, mi ha buttato giù dal letto. Mai sentito così forte! #terremoto a Roma.",pos
Gli uccellini cantano tranquilli nonostante il #terremoto. Fanculo i geologi,neg
Ci sono danni da qualche parte?#terremoto,pos
"E si, nove morti finora#allertameteoSAR #Olbiahttp://t.co/VfdhNYymz",neg
@Radiouno_Rai #allertameteoSAR” il mio sangue sardo ribolle e i miei occhi sono lucidi :( “@insopportabile:  morti accertati. Maledizione.,neg
"""@Linkiesta: #Sardegna #allertameteoSAR #ForzaSardegna #olbia Che questi morti entrino nella Legge di St @lucatelese http://t.co/CBADTJEBX""",neg
Basta!!!!!! #terremoto A Carpi una altra scossa ! ! forte!,pos
"#allertameteoMAR “@matteoricci: Maltempo, Ricci: «Fiume Foglia sotto controllo ma diversi milioni di danni» http://t.co/JGAicBu”.",neg
Un terremoto a Ferrara. Speriamo niente grossi danni,pos
": - TERREMOTO, FERITO VIGILE DEL FUOCO",neg
 morti. Era così forte quella maledetta pioggia? #allertameteoSAR Secondo me NO.. Troviamo i colpevoli veri!,neg
A Genova in arrivo II° reggimento Genio Pompieri di Piacenza con macchine movimento terra #AlluvioneGenova,neg
! Cazzarola.. Qui si balla ancora..  #terremoto più lieve di prima ma il letto balla!,pos
! #terremoto A Carpi una altra scossa ! forte! Basta!!!!!!,pos
#terremoto #ferrara http://t.co/mXGxmvC Crepa nel muro di casa.,neg
Ci sono danni a persone o cose?! #terremoto Ma qualcuno sa dove è stato l'epicentro?!,pos
! Per chi ha problemi @fastweb dopo #AlluvioneGenova NB quando dicono h lav. in tutto più di una settimana senza linea fissa! = gg lav.,neg
Ora altra scossa di assestamento #Bologna #terremoto,pos
"Senza prove non pagano. Se siete ad Olbia caricate l'app https://t.co/mPvvctKr e andate nelle case, fotografate i danni. #allertameteoSAR",neg
"[ITALIAN NEWS] TERREMOTO/ Sale a  il numero delle vittime in Abruzzo, scuole chiuse in Molise. E.. http://tinyurl.com/cvhtm",neg
"#allertameteoSAR @lapinadeejay I TG ci evitano, siamo arrivati a  morti e decine di dispersi, la situazione sta sempre peggiorando! AIUTO!",neg
"Ultim'ora terremoto, primi arresti per sciacallaggio!! !",pos
RT from FB friends: Donate blood/per donare il sangue dal tutta Italia: http://www.avis.it/usr_view.php/ID= #italy #terremoto,neg
"#allertameteoSAR No, non è normale. Almeno  morti in #Sardegna.",neg
penso di non aver mai preso così tanta paura in vita mia.. #terremoto,neg
lampadari sospesi che ciondolano... un che di ipnotico se non fosse il terremoto!! !,pos
! Un'altra scossa!! Han rotto il cazzo!! Io c'ho paura! Oooh!,pos
"Capisco #AlluvioneGenova nei trend, ma Cecco e Cipo??? MAAC #TheHobbitInItaly",neg
"#AlluvioneGenova nella notte esondato il #tornella, difficoltà a #Rivarolo",neg
"Allevatore di Onanì travolto da fiume in piena. Uras, anziana morta annegata nello scantinato. http://t.co/iSzYHWWUPv &lt; #allertameteoSAR",neg
aspetto la domenica per dormire e to sto cazzo di terremoto di merda.,pos
"Come speculare su #AlluvioneGenova. #sciacalli È arrivato l'ordine dall'alto: ""Attaccate"". E i giornalisti proni imbracciano i fucili.",neg
Gente italiana Como stai? Tutto bene con il terremoto?,neg
#terremoto E chi cazzo dorme più? Beati i miei che a piano terra sentito un casso!,pos
@rtl a Vicenza altra lieve scossa alle ....se nn erro!! !,pos
altra scossa........,pos
"@VideolinaTV ""Il dato dei dispersi è di circa  persone"" #allertameteoSAR #ForzaSardegna",neg
Mobbasta #terremoto #bologna. Altra scossa.,pos
#terremoto . zona Viareggio... Conferme??? Credo di aver sentito un'altra scossa.,neg
"#ANSA . : ""Il bilancio provvisorio è di  morti"" #EdizioneStraordinaria #TgVideolina #allertameteoSAR #Sardegna",neg
E basta cazzo #terremoto,pos
"#terremoto #earthquake #italy Avvertito anche in romagna circa un ora fa,bella botta!",pos
"Beh, c'è da dire che il primo test terremoto della casa nuova è andato bene.",pos
Il numero dei morti aumenta di ora in ora. Terribile..Forza Sardegna rialzati più forte di prima!! #allertameteoSAR #Sardegna #ForzaSardegna,neg
"Gabrielli avverte: ""o pianificazione o conteremo nuovi morti. #AllertameteoSar natura si riprende terreno con interessi"".",neg
"#allertameteoSar il disastro in Sardegna, morti, paesi isolati, crolli, isolamento, una tragedia che in parte si poteva evitare? #lacitta",neg
"homepage tutta sulla #AlluvioneGenova. http://t.co/woAhGznwy http://t.co/JsWaaFjvGm La guardo, fa male, penso: di nuovo, non è possibile.",neg
"Crollate: Il nuovo Ospedale, la Prefettura, la Casa dello Studente, sono s.. http://tinyurl.com/dnjnk Terremoto: costruzioni antisismiche?",neg
"Finito il giro degli amici sardi e controllato TL delle amiche qui. #allertameteoSAR Speriamo che si sgonfi, già troppi danni e vittime.",neg
#terremoto #Modena epicentro a san felice sul panaro (modena) . gradi ...,pos
sintonizzatevi su canale  ce lo speciale di matrix sul terremoto,pos
Come non dormire per colpa del #terremoto,neg
#Olbia #allertameteoSAR Appena saputo del crollo di un ponte che collega la città al pronto soccorso.,neg
Dormico beatamente! E sto terremoto?,neg
"occhi spalancati, ancora tanta paura #terremoto",pos
Ancora???? #terremoto,pos
Altra scossa di #terremoto molto forte in questo momento.,pos
Help us! Alluvione #Sardegna. #allertameteoSAR.  morti al momento.,neg
Solidarietà al popolo sardo #allertameteoSAR Da sempre l'acqua è il mio elemento preferito ma anche il più pericoloso.,neg
Nuove scosse di terremoto!!! Oh...e bastaaaaa! Nuovi  crolli!!! !,neg
#terremoto Ancora a Padova. Più corta.,pos
Altra scossettina giusto per non fare addormentare. #terremoto,pos
"Anna, blogger de L'Aquila, parla coi medici: ""Oltre . morti"" - Blogosfere http://ff.im/-kge @hvandenbergh RT Terremoto in Abruzzo.",neg
Altra scossa!!! Che palle!!! #terremoto cazzo ancora!!! #Guastalla #reggioemilia,pos
"[ITALIAN NEWS] TERREMOTO ABRUZZO/ Onna: terminate le ricerche, bilancio finale  morti: Un contra.. http://tinyurl.com/cxkwx",neg
"altro giro,altra scossa",neg
Un'altra scossa !!! !,pos
Giampaolo Giuliani aveva previsto il terremoto ma non gli hanno creduto. Ora i morti sono una tragica conferma,neg
Alle : ancora una scossa di tre secondi,pos
#terremoto Ragazzi tutto ok??? Qualche ferito??,pos
La natura sa essere vendicativa con noi. Oltre la #Sardegna #allertameteoSAR anche in #Puglia a #Gallipoli. Feriti e allagamenti.,neg
"A me questo scirocco, ilmare così mosso che spinge e le previsioni di pioggia terrorizzano parecchio. #AlluvioneGenova #allertameteoLIG",neg
Nove morti e diversi dispersi http://t.co/POKdTvzYy Incredibilmente vicino #allertameteoSAR Il maltempo fa strage in Sardegna.,neg
#terremoto si balla di nuovo,pos
#terremoto feriti in provincia di #Ferrara,neg
"Solidarietà. @Radiouno_Rai #allertameteoSAR"" Maledizione. Facci sapere come possiamo sostenere ""@insopportabile:  morti accertati.",neg
"Terremoto: nuovo bilancio, morti http://tinyurl.com/cwdjef",neg
"#Terremoto #Bologna Terribile ,è stato veramente terribile. Chi dorme ora?!?",neg
"#terremoto altra scossa, meno forte. Ora",pos
"#terremoto nella pianura padana, morti finora #cherisvegliodimerda",neg
"Purtroppo. http://t.co/xaytZKdjhl Un post di @Scientificast pensato ieri ma che oggi, con l' #AlluvioneGenova diventa di stretta attualità.",neg
Un'altra fortina... #terremoto #arco,pos
"#hosonno. *si sente figo* (?) PFF, IO NON SENTITO NESSUN TERREMOTO.",pos
#mantova #terremoto. Più leggera Nuova scossa.,pos
#terremoto si hanno notizie da Poggio renatico? Ci sono feriti?,pos
#AlluvioneGenova dati pluviometrici spaventosi: mm giornalieri a Molassana!,neg
Vabbè ora dormiamo un po'. Buona Domenica. Ancora una piccola scossa. Ore :.,pos
Terremoto - dispersi ancora tra i  e i  http://tinyurl.com/cugkah,neg
"A Ravenna ha tirato ancora,meno forte! Cuore in gola chi dorme più #terremoto",pos
Ragazzi tutto ok??? #terremoto Qualche ferito??,pos
#AllertameteoSAR #URGENTE! #DISPERSI PELOSI! Ho trovato questa gattina in zona San Nicola è spaventatissima... http://t.co/MEvmUyXDn,neg
"Sharon Sono sul treno e leggo gli status degli amici su fb, scopro che c'è stato un terremoto in italia, ma dove? http://ff.im/WHAj",pos
#Terremoto Si si dai ancora!,pos
"Prima di essere degnati di considerazione doveva scapparci il morto eh? Anzi, i morti.. . #allertameteoSAR",neg
"Operai, non burocrati. #alluvioneGenova http://t.co/iMStHGD Eppure.",neg
"Terremoto: Protezione Civile, Convocata Commissione Grandi Rischi: Roma,  apr. Adnkronos - E' stata convocata p.. http://tinyurl.com/carphm",pos
Tanta rabbia contro questi seminatori di morte. Adesso mandateci gli #F a bombardare il nubifragio. #allertameteoSAR,neg
In Sardegna nessuno è preparato. #tristezza #impotenza #allertameteoSAR La morte miete vittime in forma liquida.,neg
"#AlluvioneGenova,card. #Bagnasco nel fango a Borgo Incrociati @primocanale @pater @paolopede Foto @conBagnasco http://t.co/vQyhGFHIE",neg
primo video TERREMOTO ITALIA http://t.co/SBgEq,neg
Il terremoto e' stato mica male. Qui si balla! Da qualche parte ha fatto danni?,pos
"#terremoto Smettila!!! Mi scoppia la testa, ho sonno, voglio dormire.",neg
Terremoto !,pos
Che paura! Nessun danno Lunga scossa di #terremoto a Ferrara!!,pos
e il terremoto: danni anche alla rete?,pos
! E via si balla ancora con il #terremotoSeconda scossa!!,pos
Ok direi che il terremoto di prima ha fatto danni,neg
"Pakistan; Scontri a fuoco nella Valle di Swat, almeno  morti: Fra le vittime tre agenti e dodici talebani http://tinyurl.com/cctc",neg
Anche lacrime e ferite. #allertameteoSAR Arriverà il sole e il caldo e asciugherà tutto.,neg
RT @V_Side Non capisco se #allertameteoSAR sia un allarmismo twittero o reale. &lt; sei morti. Qualche sardo in TL? Non è uno scherzo.,neg
"“Raffaele Bigi: Se servisse, metto a disposizione GRATUITAMENTE il mio B&amp;B, posti letto via Dannunzio  Tel  #allertameteoSAR”",neg
Terremoto L'Aquila Prime Immagini: Terremoto L&#;Aquila Prime Immagini Primo filmato dei danni tratto da Rai.. http://ping.fm/uLjrt,neg
Altra scossa. Inizio a preoccuparmi,pos
"Nessun danno? Gente di ferri &amp; uncinetti, tutte bene? #terremoto",pos
"#allertameteoSAR Situazione che si aggrava di minuto in minuto, ancora parecchi dispersi per un bilancio definitivo http://t.co/TBPIGPzdK",neg
#allertameteoSAR #sardegnaferita #appartenenza,neg
"""@Agenzia_Italia: #Nubifragio fa strage in #Sardegna. "" morti tra cui  bambini"" http://t.co/baSxlXlvpk http://t.co/ctSPiaCC""",neg
#terremoto Finalmente qualcuno in tv ne parla (#RaiNews),neg
"l'ha anche sentito, ma era un altro. ha letto del terremoto. Stamattina, RdC: PAURA IN ROMAGNA, il terremoto si è sentito fino a l'aquila.",pos
#terremoto #Padova ancora si balla,pos
Speriamo che tutto si risolva e che il #Terremoto non abbia fatto troppi danni! !,pos
sta crollando #rivarolo #foto #video #alluvionegenova http://t.co/ZHmxteAR cosa sta succedendo a #Genova?,neg
Speriamo siano scosse minori. Un terremoto non è mai isolato. Purtroppo arriveranno altre scosse.,pos
Si sa qualcosa di danno o altro? #Terremoto,pos
"Morti per pioggia in Gallura:  morti a Olbia,  morti, di cui  bambini ad Arzachena. #allertameteoSAR",neg
"Terremoto in Abruzzo:  aprile  - :Terremoto in AbruzzoForte scossa di terremoto, decine di morti e disp.. http://tinyurl.com/cdye",neg
Alluvione #Sardegna.  morti al momento. #allertameteoSAR. Help us!,neg
Terremoto - . sfollati trasferiti in alberghi costa abruzzese http://tinyurl.com/dzfrez,neg
#terremoto #terrore #gattoimpazzito E chi dorme piu!,pos
#terremoto I danni non ci volevano.,neg
"Magari vi sembra stupido, ma qualcuno potrebbe evitare di mettersi in viaggio o deviare se ci sono segnalazioni di pericolo #allertameteoSAR",neg
un'altra scossa leggera in super direttissima #terremoto,pos
"La colpa è del maltempo o dell'uomo?  tornado negli USA,  morti. Un ciclone in #Sardegna,  morti. #allertameteoSAR #ForzaSardegna",neg
Svegliata da chi è stato svegliato dal #terremoto,neg
"Per favore, mi dite epicentro e potenza di quello delle  e qualcosa? #terremoto",pos
"! Ancora!! Un'altra scossa!! E' la terza,porca puttana!",pos
Basta! Ancora terremoto cristoddio?,pos
#terremoto speriamo niente danni,pos
Stavolta non ho sentito nulla #terremoto,neg
Scossa Molto ma molto più breve maSentita. #terremoto,pos
Qui si balla ancora.Mi stavo riaddormentando che palle #terremoto,neg
#Terremoto! Altra scossa,pos
"Ok, colazione Ancora scossa di #terremoto.",pos
"Poliziotto ad un angelo del fango: ""Mantieni le distanze o ti arresto"". Caos in corso Buenos Aires.https://t.co/OGMkfY#alluvionegenova",neg
"Ok: c'è stato il terremoto, ma io non l'ho sentito.",neg
! #terremoto Spero che per i feriti nn sia nnt di grave!,pos
ore : #terremoto  a  venezia  e pre adesso alle :,pos
"Cleopatra, strage in #Sardegna:  morti e  dispersi #allertameteoSAR  Leggi - http://t.co/BpdvjPksr",neg
"#sciacalli E i giornalisti proni imbracciano i fucili. Come speculare su #AlluvioneGenova. È arrivato l'ordine dall'alto: ""Attaccate"".",neg
Altra piccola scossa di #terremoto ora ora,pos
Ma ho capito bene? Terremoto in romagna e crolli a ferrara?,neg
"Spegnete il tagadà, che è tardi! #terremoto",neg
! E che palle una volta che Tommaso dormiva tranquillo #Terremoto fanculo!!,pos
Altra olllè ! Ciao #terremoto Non dormo più.,pos
"Come non detto, ecco un'altra scossa. #terremoto",pos
Questo terremoto in L'Aquila veramente prova il mio italiano... Ho mal di testa!,pos
"Feriti e forse vittime: Fonte: PRIMA(PRIMAPRESS) L'AQUILA - Arivano noti.. http://tinyurl.com/dkons Terremoto all'Aquila, crollati edifici.",neg
Leggo di un'altra scossa. Vai. Attendo la diffusione dell'onda. Ci sono. #Terremoto,neg
"#terremoto, crolla campanile a Ferrara. Restano in piedi tutte le altre ipotesi.",neg
ora anche skytg in diretta #terremoto,pos
Altra scossa di #terremoto piuttosto forte...,pos
Cavolo almeno  morti per il terremoto :|,neg
Notizie dalle zone vicine all'epicentro? #terremoto,neg
RT @Ichnos: #allertameteoSAR chi può confermare che ponte di #Terralba crollato e traffico interrotto??? @Emergenza,neg
Questa più piccola ma il letto si è mosso!! #terremoto #Milano Ragazzi altro giro!!,pos
#terremoto altra scossa alle :,pos
#terremoto sentito distintamente nella zona di #mira #venezia. sembra nessun danno,pos
facciamo colazione e non se ne parla più #terremoto,neg
"nuova forte scossa in abruzzo, speriamo non causi ulteriori gravi danni (.-. richter)",pos
"#terremoto RAINEWS: Una vittima in provincia di Ferrara, due feriti gravi",neg
#allertameteoSAR Dato scioccante: in #Sardegna la percentuale delle morti a causa alluvione è più alta del % della media nazionale.,neg
Pare impossibile ma ci sono  morti per l'#allertameteoSAR,neg
#terremoto  morti,neg
"#Sardegnaferita Dietro le parole rituali giungano anche i fatti, che più possono ristorare il nobile #popolosardo. #allertameteoSAR",neg
Gli aggiornamenti su #AlluvioneGenova:http://t.co/AOfltDO,neg
"Mi fanno molta più rabbia le ennesime ""morti per pioggia"". Vero sintomo di decadenza e inciviltà di questo paese allo sbando. #Senigallia",neg
Altra scossa ma io voglio dormire #terremoto,pos
"Senza prove non pagano. #allertameteoSAR Se siete ad Olbia caricate l'app https://t.co/mPvvctKr e andate nelle case, fotografate i danni.",neg
Ancora cazzo... #terremoto,pos
No imprudenze. #Angelidelfango e tutti quelli che lavorano in strada. Prestare massima attenzione. http://t.co/JWMOgZe #AlluvioneGenova,neg
Ho tutti i libri spostati sulle mensole.. Sta scossa è stata ancora peggio.,neg
Tremato armadio e vetri. Questa l'ho sentita bene. #Terremoto again alle ,pos
Notte in Bianco!!! Terremoto in Abruzzo!! !,pos
"#Emilia  operai morti per il #terremoto,altre  morti bianche per cattivo lavoro!",neg
#terremoto Ok... Assestamento arrivato. Basta ora.,pos
Terremoto ......in Emilia  morti..,neg
: avvertita leggermente a #bologna Nuova scossa #terremoto.,pos
"#allertameteoSAR per chi sta cercando, o per chi ha trovato un animale disperso in #Sardegna twittatelo su #ANIMALIALLUVIONESAR RT please",neg
Aiuto il terremoto!! !,pos
Terremoto Abruzzo: lo sport piange le sue vittime: Fonte: Il TempoMentre e' ancora disperso il giovane pilone de.. http://tinyurl.com/cetlwt,neg
@EnricoLetta buongiorno Presidente! #allertameteoSAR i morti della #sardegna sono numeri? Tra  minuti? Alle .?,neg
#sapevatelo #terremoto In caso di emergenza..io salvo l'iPhone e il gatto.,neg
"@lapinadeejay #allertameteoSAR medio campidano diversi danni ad aziende agricole,per fortuna nessuna vittima.grazie x l'interesse mostrato",neg
Non sembrano esserci #danni. #Terremoto a #Milano.,pos
#terremoto Nessuno sa niente dei danni?,pos
ancora una scossa!!! !,pos
#allertameteoSAR #Sardegna La mia isola flagellata e irriconoscibile.  morti.  dispersi. Sono letteralmente scioccato :-/,neg
"#terremoto. Televideo RAI parla di una scossa di magnitudo . e intitola ""forte scossa tra Marche-Romagna",pos
"#allertameteoSAR La Nuova Sardegna afferma un bilancio ancora insicuro di  morti in #Sardegna, di cui  solo ad #Olbia. Che disperazione.",neg
#terremoto Allora dimmelo se vuoi che non vada più a letto.,pos
"Una tragedia immensa sta flagellando la Sardegna. #allertameteoSAR :( che tristezza, dannata Cleopatra!  morti e  dispersi.",neg
#terremoto Un'altra scossona a #Bologna.,pos
"#terremoto, tanto vale lavorare un po'",neg
Altra scossa di #terremoto ma meno forte della precedente,pos
un forte vento e poi il terremoto..nessun danno in zona... che risveglio!,pos
in Emilia è crollato definitovamente il campanile... scossa .,neg
Potere della vodka. E non sentire un cazzo. #male #Terremoto?,pos
impressionante leggere tweet genovesi.sta piovendo in maniera torrenziale.e nessuno aveva detto nulla.sono da processare!#AlluvioneGenova,neg
La morte miete vittime in forma liquida. #tristezza #impotenza #allertameteoSAR In Sardegna nessuno è preparato.,neg
#terremoto? io Ballo.,neg
Anncoraaaa #terremoto #Venezia,pos
"#AlluvioneGenova Ricordo che il Presidente del Consiglio, @matteorenzi, ha voluto tenere per sé la delega alla Protezione Civile.",neg
"#terremoto a #Parma Quinto piano, qua si è svegli da un'ora. E chi dorme più?",pos
"Terremoto in Abruzzo - Tutti i Video e le Notizie in Tempo Reale - Aggiornamento Delle Ore , http://ff.im/-Xihx",pos
#terremoto Si ma assestamento di che??,pos
Mi decido a mettermi a dormire e spara un'altra scossa. Ma vaffancuore. Ma parliamone.,pos
Forte ma niente danni. Terremoto anche a Venezia.,pos
:'( #allertameteoSar Ma vi pare? Una mamma e la sua bimba ritrovate morte in una macchina capovolta.,neg
"#AlluvioneGenova Nessuno ha dato l'allerta e un uomo è morto. Nel  non c'era stata l'allerta, a distanza di tre anni, stessa situazione.",neg
il terremoto può più di Brunetta.. tutti a lavorà!,neg
TERREMOTO A L' AQUILA: Alle ore . di questa notte la provincia de l'Aquila e tutta l'Italia centrale &egrave;.. http://tinyurl.com/dyzcen,pos
Caduto il Campanile di San Felice! (MO) #terremoto #earthquake #Italy,neg
TG Twitter.Edizione speciale sul #terremoto,pos
Stavo giusto pensando di tornare a dormire... Un'altra scossa.,pos
"Circa mezzo metro d'acqua in Piazza Adriatico, come ieri sera. Se non piove. La situazione sembra sotto controllo. #AlluvioneGenova",neg
Mia sorella mi comunica che a siena ha appena sentito il pavimento tremare... ? terremoto?,pos
"La statale  è chiusa per un crollo, all'altezza della galleria Correboi ed il traffico deviato sul tracciato della  #allertameteoSAR",neg
Una strage: diciotto morti e  sfollati. Il Papa prega per la Sardegna #allertameteoSAR http://t.co/PrUQfkhe,neg
"Gli angeli non esistono, le persone degne sì. #angelidelfango #Genova #alluvioneGenova http://t.co/QBrlPGOQV",neg
Più breve e più leggera. #terremoto Altra leggera scossa a Bergamo.,pos
La malanotte della #Sardegna: ora i morti sono saliti a  (via @repubblicait #allertameteoSAR,neg
"Non ho capito, a quanti morti siamo? ? #terremoto",neg
Ma i Tg perché non ne hanno parlato per nulla? Grazie a Twitter scopro dei  morti in sardegna. #allertameteoSAR,neg
CHIUNQUE AVESSE ATTREZZATURE INFORMATICHE CHE SONO STATE DANNEGGIATE.GRATUITAMENTE PER TUTTI. per info: . #allertameteoSar,neg
. altra scossa forte!!! proprio non si dorme stasera! #terremoto #bologna,pos
ancora trema #modena #terremoto,pos
! Tutti sereni?! #terremoto : Come va' a Bologna ?! E' arrivato anche in Ancona!,pos
A #Modena crollata la torre del comune? Modena città? #noncicredo #terremoto,neg
..Che dopo un po' basta scoreggi una mosca e ti sembra debba crollar casa. #terremoto,pos
"Terremoto in Abruzzo, la Rete si Mobilita - Il Terremoto che ha colpito l’Abruzzo, iteressando tutta la zona... http://tumblr.com/xqejmivh",pos
"#olbia #allertameteoSAR #Sardegna  MORTI E  DISPERSI, PREGHIAMO PER LA SARDEGNA AFFINCHÉ PASSI VELOCEMENTE QUESTA FREDDA NOTTE.",neg
Altra scossa cazzo. #terremoto #parma,pos
Terremoto in Emilia:  morti e  feriti.VI SIAMO VICINI ♥,neg
"Ciclone in Sardegna, è strage Città isolate, almeno nove morti - Quotidiano Net: http://t.co/VDlfNTsN #allertameteoSAR",neg
Porca troia ho sonno #terremoto di merda,neg
non credevo... #Terremoto gli uccellini cantano anche se la terra trema.,neg
#AllertameteoSAR Complimenti Italia dei pagliacci! morti e dispersi in #sardegna e alla tv pubblica parlano dei tornado in USA e di Renzi.,neg
"#allertameteoSAR In TV non dicono nulla di allagamenti,delle  vittime e i molti dispersi.Aspettano domani per lo share e la TV del dolore.",neg
Dannato sonno pesante... Un altro terremoto? Cosa?,pos
Crollato#allertameteoMAR @Emergenza ponte su strada Lungo #Ete a monte del ponte Zallocco a S.Elpidio a Mare.,neg
#terremoto Ancoraaaa??!,pos
http://t.co/tGyOytlA Accidenti! #terremoto #vigarano la chiesa ha qualche danno.,neg
 morti e  dispersi #allertameteoSAR,neg
"#Berchidda, la piena del fiume ha devastato alcuni ponti e diverse campagne. Niente danni a persone #allertameteoSAR http://t.co/GLZOIUFhS",neg
"#terremoto ragazzi, non smette, altra scossa!!!! ! Con rombo di sottofondo!!",pos
Crollate: Terremoto: costruzioni antisismiche? Terremoto: costruzioni antisismiche? Crollate: Il nuovo Ospedale.. http://tinyurl.com/dfpxvl,neg
#olbia la più colpita. È una situazione gravissima @YOUsardegna #allertameteoSAR” Ponti crollati persone bloccate nelle case forse  morti.,neg
Help us!  morti al momento. #allertameteoSAR. Alluvione #Sardegna.,neg
Il #terremoto ci ha svegliato anche qui nelle marche...,pos
"Ma io ho paura. Assestamento, forse. Ancora terremoto. :-(",pos
:) @RoldanoDePersio il terremoto deve aver sballotato anche Google: un mio concorrente è sparito dalla SERP!,neg
#genova #AlluvioneGenova #tristezza Sarebbe stato recuperato il corpo di una persona a Borgo Incrociati.,neg
"#allertameteoSAR - PERCHÉ É MORTA DELLA POVERA GENTE PER COLPA DELL'ACQUA,VERGOGNATEVI DOVEVATE AGIRE SUBITO,NON DOPO UN GIORNO.",neg
Trovato morto l'operaio di bondeno #terremoto,neg
New blog post: terremoto Abruzzo: Unità di coordinamento per reclutamento volontari http://stefanominguzzi.com/?p=,pos
#terremoto piccola scossa leggera ora... #novara,pos
Non ci posso ancora credere che sta succedendo nella mia terra. Che orrore.  morti. Ce la faremo!#ForzaSardegna #allertameteoSAR,neg
altra scossa..che paura! @TwittamiDiNotte @TopVisibility,pos
#Sardegna #allertameteoSAR poliziotto morto e i  colleghi finiti con auto sotto ponte Dorgali stavano scortando ambulanza con ferito.,neg
cazzo un altra scossa siamo tutti per strada si sono crepati i muri!,neg
"@hamster_nemesis: anche qui, terremoto, sai? In Abruzzo... o_o"" (E comunque, ganbatte ne! &lt;)",pos
"Va in culo terremoto,lasciami dormire! !",pos
"Terremoto in Abruzzo: oltre  morti, . sfollati http://www.cronaca.org/Societa-costume/terremoto-in-abruzzo-oltre--morti-- ...",neg
altra scossa alle : piu omeno sentita forte ma meno di prima ecchecazzo,pos
"Giornata di silenzio in onore delle vittime del terremoto in abruzzo. Solidarietà per i loro parenti, i feriti e gli sfollati senza casa.",neg
#italy La nuova scossa ha causato un'altra vittima ed il crollo definitivo della Basilica dell'Aquila,neg
"Ok, nn si dorme più #terremoto . Padova. Scossa di assestamento! bella forte!",pos
