Content,Label
"Terremoto in Abruzzo, morti altri  ragazzi: il numero delle ...: Fonte: Gazzetta di ParmaSale ancora il numero .. ",pos
Ma si riesce a dormire 'sta notte?! E basta #terremoto #earthquake,neg
"Link: L'Abruzzo, il terremoto, i morti veri e quelli taroccati. Dal Giornale... ",pos
Altra scossa ma io voglio dormire #terremoto,neg
#terremoto crolli nel ferrarese,pos
"ITALIAN NEWS TERREMOTO ABRUZZO/ Onna: terminate le ricerche, bilancio finale  morti: Un contra.. ",pos
Altra scossa forte a Bologna alle .. #terremoto,neg
"Dai terremoto, assestati, così magari almeno un pisolino riesco a farlo.",neg
Altra scossa di #Terremoto meno intensa #Lendinara,neg
Ancora!!!!! #Terremoto #padova,neg
Ho visto alcune foto dei danni causa terremoto! Che paura!,pos
Appena sentita scossa di assestamento a Moniga #terremoto,neg
"Sei morti.  per malori dopo il #terremoto,  operai che facevano il turno di notte.",pos
Altra scossa!! Si balla !!!! #terremoto,neg
#terremoto scosse di assestamento. Gente di nuovo in strada. #bologna #calderara,neg
speriamo il #terremoto non faccia altri danni...e non ci svegli anche stanotte...,pos
"#terremoto in #abruzzo ragazzi sotto le macerie a Roio, Via dei Arco de' Medici ",pos
#terremoto Su SkyTG cominciano ad accorgersi che i danni sono ingenti.,pos
"STI CAZZI DELLA GRAN SCOSSA!! epicentro vicinissimo..paura, cazzo!",neg
"A Ravenna ha tirato ancora,meno forte! Cuore in gola chi dorme più #terremoto",neg
FeedBurner IT &gt;&gt; Terremoto: Notte da incubo per laAbruzzo  oltre  morti a laAquila ,pos
"A Modena danni alle case, nessun ferito al momento #terremoto",pos
"Terremoto in Emilia,  morti  feriti Bimba miracolata,  sfollati",pos
"#terremoto: altra scossa più leggera alle :, un'ora dopo quella principale",neg
 piano antisismico = rock&amp;roll #terremoto,neg
Di nuovo!!! #terremoto,neg
"Fortissima scossa di terremoto nella notte, con epicentro vicino ad Arischia.  Crolli e seri danni all'Aquila e provincia.",pos
E giù un'altra scossa. :/ #terremoto,neg
"il terremoto che ha colpito L'Aquila appare sempre più drammatico, le vittime salgono e il paese appare distrutto, prepariamoci al peggio",pos
nuova scossa di assestamento a vicenza pochi minuti fa,neg
"Forte scossa in Emilia alle ore .,  vittime, gente per strada, crolli",pos
Altra scossa a #rovigo e pure bella forte #terremoto,neg
"Terremoto in Abruzzo: oltre cento i morti, mila sfollati, paesi interi sotto le macerie ",pos
#terremoto  morti.,pos
"Terremoto, i morti salgono a  Si scava tra le macerie,  mila ...: Fonte: Il MessaggeroL'AQUILA ( aprile) .. ",pos
Un collega segnala danni a Crevalcore ai palazzi #terremoto #Bologna,pos
"Ieri una bomba  morto , oggi terremoto  morti ,  e domani ?",pos
#terremoto a #FERRARA UN'ALTRA FOTO DEI DANNI INGENTI ,pos
E due... #terremoto sentita mentre scendevo dall'auto,neg
A Finale Emilia (MO) i danni più seri! #terremoto #terremotoBO,pos
#terremoto Altra scossa,neg
Ma sapete se il #terremoto ha fatto crollare qualche sede della Lega Nord???? #hopes,pos
"L'attentato a #Brindisi e il #terremoto, solidarietà alle famiglie dei morti.",pos
"Mi ha svegliato il #terremoto, sembrava crollasse tutto. #bologna",neg
forte scossa di terremoto in abruzzo..fino ad ora il bilancio è di  morti.,pos
Altra scossa forte ora. Si è sentita tanto. #terremotoBO,neg
Ora sento sempre tremar tutto #terremoto,neg
"Sant'Alberto in Casale, una donna morta per lo shock dal terremoto.",pos
e ora si contano i morti del #terremoto  :(,pos
#terremoto ci sarebbero due morti nella fabbrica delle ceramiche Sant'Agostino.,pos
RaiNews annuncia morto nel ferrarese #terremoto,pos
#terremoto # Ferrara a #PoggioRenatico crollata la torre del Castello Lambertini,pos
nn va bene che uno prova a riaddormentarsi e ti scuote di nuovo! #terremoto #milano,neg
"Terremoto Abruzzo  sale il bilancio,  morti e  dispersi  ...",pos
#terremoto #modena  Gravi danni e crolli a #sanfelicesulpanaro e #finaleemilia,pos
Altra scossa forte in quel di Padova. #terremoto,neg
"#Terremoto  CROLLA TORRE FINALE, VIGILE DEL FUOCO E' GRAVE.",pos
"#terremoto Svegli solo io e il criceto.., vediamo di dormire",neg
#terremoto Almeno non sono morte tante persone! :O D:,pos
"Sito del Gazzettino irraggiungibile, #terremoto al quotidiano?",neg
++++SCOSSA E CROLLO IN DIRETTA DEL MUNICIPIO DI SANT'AGOSTINO+++++,pos
Epicentro vicino a Bologna. #terremoto #earthquake che paura.,neg
"Terremoto, il Nord Italia trema Tre morti in Emilia Romagna ",pos
ma c'é stata un altra scossa adesso io ho ancora il lampadario che balla?,neg
NON MI PIACE! #terremoto,neg
Un pensiero a tutte le vittime del terremoto in Abruzzo e a tutte le persone rimaste senza casa ! E' una tragedia !,pos
Nuova scossa allalba. I morti sono  ,pos
 morti x il #terremoto,pos
Sisma forte scossa in Emilia crollata la Rocca di San Felice.,pos
 a  numero morti ,pos
Un'altra?! #Terremoto #Milano,neg
Altra lieve scossa..,neg
sono già cinque morti e oltre  feriti per #terremoto #Italia,pos
" Terremoto in Abruzzo: crolli e mortiDiretta video  Multimedia: immagini: Paganica,paese fantasmaCrolla cas.. ",pos
Maya...mortacci vostri...#terremoto,neg
"Maddai?!!  Terremoto in Abruzzo: diversi morti, crolli e centinaia di feriti. Paura a Roma  Corrier.. ",pos
Gente... buonanotte! #terremoto,neg
"Terremoto Abruzzo  sale il bilancio,  morti e  dispersi: E' salito a  morti, di cui  ancora da identi.. ",pos
TERREMOTO FORTISSIMO A MILANO ORE : NO DANNI,neg
Terremoto: Ultima Scossa Fa Crollare Abitazione Via Roma ,pos
"Mi accendo un sigaro alle  di mattina, cazzo! #terremoto",neg
Ancora forte #terremoto,neg
Ancora #Terremoto (più debole e laterale). Cristo.,neg
Gravissimo un uomo a Stellata di Bondeno (Fe) per il crollo di un edificio #Terremoto,pos
Uccellini di merda chiudete il becco #terremoto,neg
Ancora!! Adesso non dormo più !!! #terremoto,neg
Ci mancava il terremoto! Speriamo che i morti rimangano solo !,pos
Nuova scossa forte anche se meno della prima..che nottatina #terremoto #mantova,neg
"tornare in camera e trovare l'armadio aperto, #creepy #terremoto",neg
Morta di paura x il #terremoto,neg
In viale trieste tutte le panchine sono occupate #terremoto #rovigo,neg
#terremoto un'altra scossa ancora,neg
"Terremoto previsto, in coincidenza con l'eclissi di oggi. Per dire. #Terremoto",neg
gravi danni nei caseifici del Parmigiano Reggiano a causa del #terremoto :(,pos
"Cazzo, siam già a tre morti #Terremoto",pos
Finalmente Rai News s'è svegliato #terremoto,neg
Un'altra scossa di assestamento #bologna #terremoto,neg
la bottiglia di Armagnac è salva #terremoto #mamma #lacrime,neg
Ma qualcuno ha sentito la scossa di terremoto delle . ,neg
Altra scossa. Trema ancora.,neg
A quanto pare sono l'unico che non ha sentito alcuna scossa.,neg
esprime solidarietà e sostegno ai cittadini dell'Abruzzo colpiti dal terremoto: ,neg
Cazzarola.. Qui si balla ancora..  #terremoto più lieve di prima ma il letto balla!!,neg
"Ufficiali le tre vittime, tutte nel ferrarese, tutte in crolli di fabbriche #terremoto",pos
Crolli con persone coinvolte a #bondeno #terremoto,pos
Terremoto in Abruzzo:  mortie  dispersi.,pos
"il #terremoto vola ,  tweet per  seccondi .",neg
ora ancora #terremoto,neg
"+++++BONDENO, RITROVATO MORTO IL DISPERSO+++++ fonte Rainews #TERREMOTO #bondeno",pos
Io sento muovere leggermente e continuamente il letto #terremoto #milano,neg
OMG ma è stato pure forteee !! #terremoto ci sono dei morti e tanti feriti :/,pos
Crollata la torre di #finale #EmiliaRomagna #terremoto ,pos
",  Vittime ( Da Identificare), Dispersi, Feriti ",pos
Il terremoto di stanotte è stato tremendo.. Qui a forlì ci sono stati grossi danni..,pos
"Epicentro San Felice sul Panaro???? Ma cazzo, é il mio paese!!! #terremoto",neg
okay. qui se ne è sentita una lieve lieve di nuovo #terremoto,neg
Terremoto a Roma segnalato via Twitter  ,neg
ITALIAN NEWS TERREMOTO ABRUZZO/ Il punto alle .: bilancio ufficioso ancora a  vittime. Dif.. ,pos
#terremoto a Bergamo un'altra scossa.. Altro che tornare a dormire,neg
boh provo ad andare a letto.. provo #terremoto,neg
#terremoto. Perchè non ci manchi mai niente. Tre morti sul #lavoro.,pos
#terremoto altra scossa... Si familiarizza in strada...,neg
"Ieri un terribile incidente mortale per mancata precedenza: Un morto, un ferito grave e sei auto coinvolte: ques.. ",neg
:  TERREMOTO NEL FERRARESE: UN MORTO,pos
ormai albeggia #terremoto ma la protezione civile che diavolo dice???,neg
#terremoto... Morta una donna di  nelle parti di Bologna colta da un malore,pos
"Lieve scossa di terremoto in Emilia, segnalata via Twitter.  ",neg
Terremoto tre morti purtroppo....,pos
#terremoto sentito forte e chiaro anche in romagna...è stato lunghissimo,neg
"Terremoto in Abruzzo, salvati tre studenti da morte certa: Ha agito con vero sprezzo del pericolo, incurante del.. ",neg
Terremoto a Roma segnalato via Twitter  ,neg
Ancora! #terremoto Non si dorme!,neg
"#terremoto #bologna appena rientrato a casa qui tutto apposto,nessun danno",neg
Altra scossa! ! E chi dorme più? ?,neg
"#terremoto crollate case, chiesa castello San felice, finale , massa",pos
"Vi prego, non di nuovo...! # terremoto",neg
"#terremoto e ora basta, eh! Che cazzo.",neg
Terremoto in Emilia Romagna: sei morti  #bologna #news,pos
Il terremoto mi ha regalato una bella crepa in cucina #terremoto #piacenza,pos
"Con la nuova scossa, a Finale Emilia è crollata anche la scuola elementare",pos
ma come fanno a crollare certi capannoni? #terremoto,pos
#terremoto in provincia di Ferrara  morti,pos
"#terremoto Pazzesco, dopo anni, sto guardando la TV. Che oggetto curioso ma inutile...",neg
Un altra scossa a #bologna #terremoto e chi dorme ora?,neg
È vero sti uccellini  se ne fregano #terremoto,neg
#terremoto E nell'iperuranio di Twitter comincio' a farsi largo l'hashtag #Maya...,neg
"Terremoto   morti, sedici non sono stati riconosciuti ",pos
Salito a tre il numero dei morti. #terremoto,pos
Ancora eccheccazzo! Terremoto n. ,neg
Il Terremoto dell'Abruzzo non ha fatto danni ai monumenti di Roma (esclusa una crepa alle Terme di Caracalla)  .. ,pos
Sei morti nel Ferrarese e cinque morti e molti feriti in Emilia Romagna. #terremoto,pos
Ero quasi a letto nuova scossa,neg
TROVATO operaio disperso sotto il capannone Modena terremoto,pos
"scossa di terremoto in Romagna, si segnalano lievi danni solo alla tenuta del server di ravennanotizie.it",pos
"Si va là, altra scossa #chidormepiù",neg
Gravi danni a Finale Emilia. Il sindaco (a caldo): abbiamo perso la città #terremoto,pos
adesso sono  morti per il terremoto in romagna,pos
#terremoto a Ferrara un morto in fabbrica?,pos
Si balla ancora #terremoto,neg
Su RaiNews hanno dato la notizia di un morto causa #Terremoto a Bundeno :(,pos
Di nuovo! :( #terremoto #Milano,neg
#terremoto Di nuovo! Sempre pi facile riaddormentarsi...,neg
#terremoto tanto ormai non si dorme. Meglio andare per brioches. Miki?,neg
Terremoto nel Nord Italia ,neg
Un terremoto cosi forte non l'avevo mai sentito! Sembra pero' che non ci siano danni,neg
"Visto che siam tutti svegli.. Spaghettata aglio, olio e peperoncino? #terremoto",neg
#terremoto a Ravenna il divano si muove da solo... scossa di terremoto fortina,neg
"Terremoto Abruzzo  carabinieri,  vittime: E' salito a  il bilancio delle vittime del terremoto che ha colpi.. ",pos
"ma uno streaming decente di skytg, no vero? #terremoto",neg
@gazzettamodena #terremoto Un morto nel ferrarese (fonte sky),pos
#Terremoto Cento. Crollo di un campanile.,pos
Nuova scossa di #terremoto  avvertita a genova ore .,neg
Terremoto devastante!  morti accertati. Diretta RAI NEWS,pos
Solo una sottile crepa lunga  centimetri sopra la porta #terremoto #sassuolo,pos
"Comunque #giornali e #tv non hanno ancora colto l'entità dei danni, temo #terremoto",neg
"ho letto di seri danni e crolli, spero non sia vero #terremoto",pos
ore : vado di corpo. #terremoto,neg
Terremoto. L'Aquila. Maroni: oltre  morti. Agghiacciante.,pos
A Ferrara scossa di magnitudo . alle ... Che paura! Soprattutto molti danni !,pos
#terremoto danni nel ferrarese ,pos
Un operaio che lavorava nel capannone crollato #terremoto,pos
"Rieccolo. Ciao #terremoto, mi mancavi. Eppure solo un'ora fa eri passato di qui :P",neg
"Sisma Abruzzo;Il dolore di Onna, paese al suolo:  morti e oltre: Vigili del fuoco di Roma al lavoro nel centro.. ",pos
addio melissa e tutte quelle persone che sono morte a causa del terremoto...,pos
 morti sale a  ,pos
#terremoto #ferrara #vigarano  chiesa di vigarano danneggiata,pos
"Google crea una pagina con tutte le notizie sul terremoto!: Con un bilancio di morti altissimo, con un numero d.. ",pos
"L' avete sentito io terremoto?Noi a Reggio si ma li tutto ok , niente danni",neg
"Dan Harmon licenziato e il terremoto, che giornata di mmmerda oh.",neg
Altra scossa... Noooo,neg
Terremoto:  morti e  dispersi ,pos
"Dopo il #terremoto anche le piogge.. poveretti, che grande danno!",pos
ITALIAN NEWS TERREMOTO ABRUZZO/ Sgombrate famiglie nel centro storico di Pianella: Dodici famigl.. ,pos
Purtroppo una vittima a Bondeno (Fe)per crollo di un capannone industriale #terremoto,pos
Qualche scossetta ancora.... #terremoto #paura,neg
"Oddio, mi sveglio con un'altra notizia pessima, una scossa di terremoto con  morti..",pos
così impari a tenere tutte quelle pile di riviste! #terremoto,neg
altra scossaaaaa #terremoto ho perso il conto,neg
Purtroppo  vittima terremoto. Operaio in fabbrica crollo capannone,pos
Giampaolo Giuliani aveva previsto il terremoto ma non gli hanno creduto. Ora i morti sono una tragica conferma,pos
Paura mortale io non dormo più #terremoto,neg
Ancora #terremoto a cortina,neg
"#terremoto io sono di Firenze e abito al piano terra, i lampadari oscillavano da paura",neg
"#terremoto, tanto vale lavorare un po'",neg
#terremoto. Televideo RAI parla di una scossa di magnitudo . e intitola forte scossa tra MarcheRomagna,neg
"terremoto: bertolaso, i morti sono piu di  ",pos
" morti,  disperso e più di  feriti. #terremoto #emilia",pos
Terremoto: morto per infarto a Roma ,pos
altra scossicella #terremoto avvertita a bologna,neg
#terremoto in Emilia tutte morti bianche,pos
Un #terremoto la scorsa notte in Italia. Vittime e danni. :(,pos
"#Terremoto mi ha svegliato,ora so che c'e stato....brutto risveglio.....",neg
"#italy #terremoto #earthquake  G. Fini riassume alla Camera dei deputati:  vittime accertate,  feriti, mila le famiglie sfollate.",pos
"Terremoto in Emilia, tra i morti un operaio napoletano.",pos
#terremoto anche in Cile a quanto pare...i Maya?,neg
Depistaggio in grande stile questo #terremoto..,neg
Chiesa a Moglie (MN) danneggiata #Terremoto ,pos
"Terremoto in Abruzzo: oltre  morti, . sfollati  ...",pos
"Ultim'ora terremoto,  morti, paesi distrutti, dispersi. Fila di bare sul prato di Onna, il piccolo centro che il sisma ha raso al suolo.",pos
Cavezzo. Edificio crollato. #terremoto ,pos
#terremoto pare proprio che in operaio a Bondeno (Fe) sia morto,pos
A Mirandola venuto giù un pezzo di Duomo #terremoto #cronachedalterremoto,pos
Nuova scossa! #terremoto,neg
Danni terremoto tra Modena e Reggio Emilia,pos
scossa di assestamento mica leggera! Terremoto a Bologna.,neg
Un'altra! Breve ma c'è stata! #terremoto,neg
!terremoto Rettifico errata corrige:  morti e  dispersi e  feriti nel #terremoto dell' #aquila,pos
"danni a Ferrara e come al solito fraintendo. Ah, l'ottimismo #terremoto #ciccione",pos
#terremoto #Ferrara VI grado scala #Mercalli nessun danno per fortuna,neg
L'Epicentro è Emma Marrone. #Terremoto,neg
"Disperso giocatore L'Aquila rugby: Fonte: ANSA(ANSA)  L'AQUILA,  APR  Tra i numerosi dispersi del terremoto a.. ",pos
#terremoto e #skytg fa la diretta!!! Ascoltiamo per benino!! E chi dorme più?,neg
#terremoto #modena danni all'ospedale di Mirandola: sospesi i ricoveri (fonte: TW),pos
#Padova #terremoto altra bella scossa tutti fuori Este,neg
Altra scossa,neg
"legge sul terremoto: polemiche, morti, richieste di aiuto e sangue. La cosa grave è che sono crollati edifici nuovi, gli pare d'aver capito",pos
@alessandrog  #terremoto Gratsi,pos
Ma ho capito bene? Terremoto in romagna e crolli a ferrara?,pos
Di buono cè che domani non rivedremo quella faccia da culo di Bertolaso. #terremoto,neg
Altra piccola scossa #echidorme ??,neg
#terremoto in qualche zona ci sono danni/crolli?,neg
 morto nel Ferrarese :'(  #TERREMOTO,pos
"Un'altra scossa bella forte, ho capito va' rimango in macchina nel giardino di casa...",neg
#terremoto.  operai morti nel crollo di tre capannoni. C'è da riflettere,pos
forte mal di testa e tremori...ma starò bene?! :/ #terremoto,neg
Stanotte non si dorme uffa! Ancora una scossa #terremoto,neg
ore : ancora #terremoto,neg
"Continua il conto delle vittime: oltre . Ho sentito la scossa stanotte e mi sono svegliato, non ho realizzato! A km eppure lontano...",pos
E siamo a  #terremoto,neg
scossa   milano #terremoto,neg
Purtroppo i morti dovuti al terremoto nel #ferrarese sono arrivati a  :(,pos
"Alè, si balla ancora! #terremoto",neg
sbaglio o c'è stato un'altro colpetto proprio adesso? #terremoto,neg
Un pensiero agli operai morti stanotte a causa del terremoto....,pos
che riposino in pace tutti i morti del terremoto.,pos
@AlexGaudino  sei bene con il terremoto?,neg
sto paese sta proprio crollando in pezzi ...#italia #ita #terremoto,neg
Cacchio di assestamento #terremoto,neg
Terremoto: i morti sono saliti a tre,pos
"Terremoto in Abruzzo: oltre  morti, . sfollati  ...",pos
"Abito al  piano, se crolla tutto... Non riesco neanche a pensarlo... #terremoto",neg
"ITALIAN NEWS TERREMOTO ABRUZZO/ Il punto alle .:  morti di cui  bambini, decine i dispersi.. ",pos
#terremoto  trovato sotto le macerie il corpo dell'operaio disperso a Sant'Agostino,pos
Si continua a ballare #terremoto,neg
moglia (mn) i danni alla chiesa #terremoto ,pos
I capannoni industriali non dovrebbero crollare #terremoto,pos
PERICOLO!! #terremoto #xrum CROLLO SOFFITTO ,pos
"Terremoto in Abruzzo, oltre  morti,  mila senzatetto: La maledizione del terremoto è arrivata in piena nott.. ",pos
"Forte scossa di terremoto (, Richter) al confine tra Marche ed Emilia Romagna. Sentita fino a Trieste.",neg
ITALIAN NEWS TERREMOTO ABRUZZO/ Ultimo bilancio:  morti: L'ultimo bilancio della Protezione c.. ,pos
Terremoto  morti e  dispersi ,pos
#Terremoto Bologna appena sentita nuova scossa,neg
"Altra scossa, più leggera #terremoto",neg
Leggo di un'altra scossa. Attendo la diffusione dell'onda. Ci sono. Vai. #Terremoto,neg
Sei morti nel terremoto. Trovato corpo operaio magrebino,pos
Un altra scossa,neg
"Terremoto in Abruzzo,  morti. Continuano le scosse. Venerdì alle  i funerali di Stato. Aggiornamenti su ",pos
#terremoto a Bologna. Ci sono danni?,neg
ore : #terremoto  a  venezia  e pre adesso alle :,neg
"Terremoto. Sale a  il bilancio dei morti, la terra ha tremato ancora. ",pos
"Notte gente, io provo a tornare a dormire... #terremoto",neg
un morto nel ferrarese. #terremoto,pos
Danneggiata cabina Enel camurana #Medolla #Modena chiusa al traffico #terremoto,pos
#terremoto . ... nuova oscillazione di casa a mi,neg
Gli uccellini cantano tranquilli nonostante il #terremoto. Fanculo i geologi,neg
Un' altra scossa,neg
"#terremoto #Ferrara città danni a monumenti, chiese e abitazioni",pos
"legge di una bimba di otto mesi vittima del terremoto, non ha parole",pos
Ma a che ora ci sarebbe stato sto terremoto?,neg
Nuova scala di misura dell'Energia del #terremoto .. Gradi twitter,neg
"SARA', MA IO NON HO SENTITO NESSUN TERREMOTO, HO PREFERITO DORMIRE.",neg
#terremoto piccola scossa di nuovo a Cremona,neg
#terremoto c'è qualcuno di Bologna? Ci sono danni?,neg
"News   morti in Abruzzo, nuova scossa allalba ",pos
"##terremoto skytg in diretta ora, ad un'ora esatta dal",neg
#terremoto una vittima a #Bondeno nel crollo di una fabbrica    #Ferrara,pos
Tutti svegli e scossi ma danni immediati nulla. Si sa già l'epicentro? #terremoto,neg
#terremoto Nuovi crolli intorno a l'aquila... piove sul bagnato,pos
Cavolo altra scossa di #terremoto mi disp x i morti :(,pos
Sono molto scossa #terremoto #battutebanali,neg
Altra scossa di terremoto avvertita alle :,neg
#terremoto altra scossa Vicenza pochi secondi,neg
"Terremoto: Le vittime accertate sono . Cinquanta i dispersi,  le persone salvate ",pos
Si balla ancora... Ore . #terremoto #mantova,neg
Cazzo. Edifici crollati a bondeno #terremoto #rainews persone coinvolte,pos
Altra piccola scossa...#terremoto #Trento,neg
Questa qui delle  è stata leggera. Quasi piacevole. #terremoto,neg
brutta crepa alla chiesa di francolino #terremoto molto pericolosa,pos
E due!! Mi stavo riaddormentando! #terremoto,neg
Fanno sapere dall'INGV che la scossa delle  è stata appena di . #terremoto,neg
RT @ItaliaNEWS: #italy La nuova scossa ha causato un'altra vittima ed il crollo definitivo della Basilica dell'Aquila,pos
"#terremoto, a Mirabello di #Ferrara crollata la facciata della chiesa",pos
a Padova si continua a ballare #terremoto,neg
Alè!!! Altra scossa di #Terremoto a #Legnago,neg
"Giornata di silenzio in onore delle vittime del terremoto in abruzzo. Solidarietà per i loro parenti, i feriti e gli sfollati senza casa.",pos
porca puttana che paura stanotte. E' crollata la libreria. #terremoto,pos
Terremoto: ricomincia a Milano...,neg
Nuove scosse di terremoto!!! Nuovi  crolli!!! Oh...e bastaaaaa!!,pos
altra scossa a sud di Milano,neg
Siete svegli per il #terremoto ? Godetevi l'alba dalla costa dei trabocchi.,neg
"#terremoto e due, proprio quando stavo riprendendo la posizione consona per dormire",neg
"Altra scossa, più leggera #terremoto",neg
"Un forte terremoto ha scosso stanotte l'Abruzzo, provocando oltre  morti, . feriti, decine di migliaia di sfollati e il crollo di ..",pos
Morta di #terremoto a  anni..nel ferrarese,pos
"Ekkekazzo, altra scossa di assestamento a Brescia, ore :. #terremoto",neg
"#terremoto nella pianura padana, morti finora #cherisvegliodimerda",pos
#italia #l'aquila quasi cento morti e K sfollati dopo il terremoto :( ,pos
"Più di  morti per il terremoto in Abruzzo. Secondo il sindaco de L'Aquila, gli sfollati potrebbero essere  mila",pos
@alessio troviamo la maniera per trovare dei fondi per I'll terremoto ho visto le foto...molto male,neg
TRE PERSONE MORTE NEL TERREMOTO,pos
#Terremoto in Emilia:  morti. E ora AMMAZZATECI TUTTI scosse telluriche infami.,pos
Terremoto sentito (p.Romana a Milano),neg
Altra scossa. Porca troia.,neg
Carino questo terremoto che ti sveglia la notte!  morti!,pos
Milano... Appena avvertito uno strano movimento. #terremoto o mi crolla casa?,neg
#terremoto A L'Aquila alcuni edifici sono lesionati. Molti cittadini si sono riverstai per strada. (via rai.it),pos
Dopo le catastrofi di oggi su #Italia danno Vulcano! #terremoto #masochismo,neg
E per i danni subiti al patrimonio storico #terremoto,pos
"Terremoto a Ferrara,.  morti, feriti",pos
"Dopo l'ennesima scossa, ho trasferito la famiglia in auto #terremoto a #cento",neg
Troppe tragedie una dopo l'altra.. Melissa ieri e oggi  morti per il #terremoto!,pos
"Non se ne può più, voglio dormire! Grazie per l'epicentro a Modena, btw #terremoto",neg
ITALIAN NEWS TERREMOTO ABRUZZO/ Allospedale di Teramo  feriti sono in condizioni critiche: Cin.. ,pos
Terremoto:  Morti e e  Dispersi Nell'Aquilano ,pos
Un altra piccola scossa !,neg
Altra scossa di #terremoto #verona,neg
Crolla torre dell'orologio a Finale. Grave un vigile del fuoco #earthquake #terremoto,pos
"La terra trema, morti e sfollati Scossa avvertita da Pesaro a Macerata ",pos
"#Terremoto di magnitudo  in #EmiliaRomagna.  morti, alcuni edifici danneggiati.",pos
ancora... che ansia #terremoto,neg
oddio un terremoto con  morti?,pos
Ra news annuncia  morti #terremoto,pos
rabbrividisce ogni volta che sente che per colpa del terremoto è crollata la casa dello studente.,pos
#terremoto scossa di assestamento a Firenze,neg
#terremoto: sentito anche a #Treviso. Avete notizie di danni alle cose?,neg
#terremoto. In questo momento a #novara scossa ondulatoria.  piano. ORA,neg
Un'altra scossa!! Oooh! Han rotto il cazzo!! Io c'ho paura!!,neg
Terremoto: Un Uomo Muore Per Lo Spavento a Roma: Un uomo di  anni e' morto per lo spavento questa sera a Roma .. ,pos
#Terremoto ; e ora i danni ce li dobbiamo pagare da soli ? #accise #carburanti,neg
Terremoto in Abruzzo: diverse vittime e danni ingenti ,pos
Una nuova scossa di assestamento in provincia di Ferrara..crolla il Municipio!,pos
Cosi mi verrà il maldimare #terremoto,neg
" morti e alcuni dispersi, #terremoto",pos
"Cazzo, una scossa ora...",neg
Di nuovo. Svegliati dalla scossa. #terremoto #genova.,neg
Un'altra scossa!!! Boooona lè che il cinno mi si agita ....,neg
#terremoto ora c'e ancora piu gente in strada a bologna,neg
#terremoto altra scossa... Ora,neg
#terremoto A Carpi una altra scossa ! forte! Basta!!!!!!!,neg
skytg da padova: non ci sarebbero danni #terremoto,neg
...ed ecco la scossettina di assestamento... #terremoto,neg
Scossa sismica verso le ...e bella lunga,neg
 morti e oltre  feriti! #terremoto,pos
È il momento ok per ricominciare a fumare.. #terremoto,neg
"++ SISMA EMILIA: ANCORA UNA FORTE SCOSSA, ALTRI CROLLI ++ #Terremoto",pos
"Nella concitazione non ho capito dove sia l'epicentro reale, sapete dirmi? #terremoto",neg
Uh che scossa quasi un 'oretta fa!,neg
#terremoto ma come fa a crollare una fabbrica nuova???,pos
dio non lo sapevo il fatto che sono morte  persone nel terremoto D:,pos
altra piccola scossa a #milano #terremoto,neg
Azz  ansa dice danni a persone #terremoto,pos
Ancora!!! Ma basta!!!!!! #terremoto #hotantapaura,neg
#mediaset manco il televideo ha aggiornato #terremoto,neg
Piccola scossa di nuovo adesso #terremoto esattamente un'ora dopo,neg
trovato morto l'uomo disperso a Bondeno #terremoto,pos
Altra scossa di #terremonoto,neg
"#terremoto #modena danni all'ospedale di mirandola, sospesi i ricoveri",pos
Altra scossa! Eccheccazzo! #VR #Terremoto,neg
Sveglio di domenica alle . Piu' danno di cosi'... #terremoto #sdrammatizzare,neg
Voglio veder le news e non cé il flash#terremoto,neg
ma io non l'ho proprio sentito il #terremoto...come sempre nel mio mondo,neg
Un morto a causa di sto #terremoto.,pos
"Per tutti Italiani:  Terremoto tra il Lazio e l'AbruzzoCrollati edifici all'Aquila, forse vittime.",pos
#Terremoto in EmiliaRomagna un minuto di silenzio per tutte le persone morte! :(,pos
"Terremoto Abruzzo  sale il bilancio,  morti e  dispersi  ...",pos
morti del #terremoto:  accertati! CAZZO!,pos
Danni incalcolabili a Padova #terremoto ,neg
#Terremoto #emilia i primi  morti sono lavoratori...,pos
Lieve scossa di assestamento a Bologna. #terremoto,neg
Terremoto  dispersi ancora tra i  e i : All'Aquila e dintorni ci sono ancora tra le venti e le trenta perso.. ,pos
Notte di paura nel Nord Italia causa #Terremoto. Ci sono delle vittime e molti feriti.,pos
Ancora #terremoto a #milano. Ora.,neg
Terremoto a Roma segnalato via Twitter  ,neg
#terremoto #venezia altre scosse...,neg
Quattro morti e oltre  feriti in Emilia? #terremoto ..,pos
 morti e crolli nei paesi #bologna #terremoto,pos
 morti a #Ferrara? O.O #terremoto,pos
"Terremoto: Salito a  Numero Morti,  Non Riconosciuti ",pos
Paura ma niente danni spero. #terremoto.,neg
 morti per il #terremoto !,pos
#terremoto ricomincia,neg
#terremoto altra scossetta..,neg
#terremoto qui c'è chi si è trasferito in auto,neg
#terremoto Notizie di danni a Finale Emilia?,neg
"Terremoto, i precedenti: nel ,  mila morti nella Marsica ",pos
#terremoto ultim'ora di televideo. Crolli nel ferrarese #Ferrara ,pos
Ohh... Leggo di un #Terremoto che ha causato danni questa mattina! :(,pos
Rainews da notizie di libri... #terremoto #annamobene,neg
Terremoto/Quake. A L'Aquila . utenze senza elettricità,pos
Terremoto ......in Emilia  morti..,pos
#terremoto ancora a Venezia,neg
"Scossa di Terremoto in Italia Centrale, a L'aquila Crolli si Temono Vittime:  voti ok  postato  minuti fa d.. ",pos
